ds,yhat,yhat_lower,yhat_upper
2015-04-25,355.9790605404371,-886.0089595071883,1580.963872118159
2015-04-26,376.8084107081422,-871.0435517389388,1534.5642696637965
2015-04-27,271.1491779000762,-1009.14462232448,1658.216223173132
2015-04-28,216.11980895505727,-990.3300402512587,1517.6963711503524
2015-04-29,162.45993487036122,-1106.5556558830158,1403.4652351842694
2015-04-30,194.119437362119,-1058.6515382283249,1544.9705033664472
2015-05-01,167.75176839706964,-1115.213128559006,1400.278008881495
2015-05-02,344.62796226342016,-886.4736646318026,1608.6017241387283
2015-05-03,366.6247901387761,-928.1459991788955,1552.3134595426727
2015-05-04,262.3189853663427,-989.4475035315103,1467.6724076382102
2015-05-05,208.80198355758864,-1049.850487779838,1506.3795920036168
2015-05-06,156.7834158338002,-1062.9730984337332,1457.0969527390787
2015-05-07,190.1810388468271,-1120.5958082652787,1481.749011576298
2015-05-08,165.61494941330125,-1135.2417933524102,1386.3784608242606
2015-05-09,344.32249592055297,-933.8550716152841,1568.5975487108512
2015-05-10,368.1473096665815,-845.831042349545,1677.9896757363354
2015-05-11,265.63435895043165,-851.7877960153832,1456.1928826794256
2015-05-12,213.84544682588412,-1055.6298996676223,1488.7613103825431
2015-05-13,163.4633704700596,-1146.9681238084934,1334.0325453540374
2015-05-14,198.3824088635278,-1054.5968147996923,1565.6995524185982
2015-05-15,175.20297357158827,-1006.054858768114,1366.3007420971094
2015-05-16,355.3350363204612,-962.0151103842838,1607.490195201484
2015-05-17,380.4227001021225,-906.8537671689771,1737.8473929893735
2015-05-18,279.00392053949696,-1017.6343849003255,1493.5689564944357
2015-05-19,228.13769878740248,-1068.7280725014696,1535.5525040480122
2015-05-20,178.50802427884858,-1053.514653909308,1480.620777284016
2015-05-21,214.01403575534397,-1068.6239237280474,1442.0324335328914
2015-05-22,191.264250725746,-1129.040594992918,1508.5824265456747
2015-05-23,371.4912846987108,-824.9211450214598,1657.790764853157
2015-05-24,396.5404989317016,-926.3170179474532,1574.2722033705425
2015-05-25,294.96450083286356,-943.4969239525777,1669.8981539322187
2015-05-26,243.83794412958795,-1139.0795217446193,1491.7205335278707
2015-05-27,193.8608768467484,-1025.23430463822,1470.3377037330483
2015-05-28,228.9483366940632,-1092.0478257123928,1500.8414199348606
2015-05-29,205.72406315900662,-1061.4516179138925,1508.745125692732
2015-05-30,385.4347645407388,-908.277438547915,1643.1773980163273
2015-05-31,409.9383927708345,-794.6710063709654,1678.3659662379062
2015-06-01,307.79836100762975,-1023.8602335305966,1653.3167151140874
2015-06-02,256.0981584046213,-939.0120426883922,1516.1160772528647
2015-06-03,205.5446136001675,-1119.5763784461924,1481.5069866335346
2015-06-04,240.05750618648383,-987.3759796369241,1560.5092418819836
2015-06-05,216.26339131657662,-1003.5345777850818,1466.9730489300498
2015-06-06,395.41006794836676,-984.0343524995986,1679.5774037576764
2015-06-07,419.3551325399166,-756.1367429331847,1784.7911763502073
2015-06-08,316.6605392872057,-936.8524842591308,1668.410180542039
2015-06-09,264.4076050613479,-997.0734946413963,1532.753466339197
2015-06-10,213.30069260444802,-1078.6164183001833,1481.41476505692
2015-06-11,247.25725217081148,-1108.1791059164116,1490.669013547893
2015-06-12,222.9020673162895,-1044.4157060991201,1478.3961604424824
2015-06-13,401.4821162010039,-827.8073556420164,1640.1739709508763
2015-06-14,424.85547212186157,-797.2097912284958,1768.51178263636
2015-06-15,321.5861479489005,-859.2558135537787,1595.9799432603518
2015-06-16,268.7593085354845,-999.9425654553493,1556.627972061262
2015-06-17,217.08507339166914,-1006.3578260820171,1577.199883677577
2015-06-18,250.48858183328602,-961.0929525880324,1535.4673109481387
2015-06-19,225.6041619402558,-1095.0136800252571,1465.2261639915898
2015-06-20,403.69001413021925,-882.980671598676,1640.863198189872
2015-06-21,426.6168363969288,-804.7078764092894,1737.6329048619107
2015-06-22,322.9623030535381,-939.8426762475785,1533.9880079949742
2015-06-23,269.8258318486254,-915.2900393374122,1492.8108724874887
2015-06-24,217.93187587332608,-876.1816039583805,1522.7416030207191
2015-06-25,251.2194294832574,-1052.7210683127014,1456.0347832312625
2015-06-26,226.33560891151248,-1006.2733957676118,1462.2956765616277
2015-06-27,404.5497394543123,-816.1617724331994,1645.2318285271044
2015-06-28,427.7413983536103,-829.5408256482884,1670.119132152408
2015-06-29,324.49434757198344,-1007.5287624043106,1624.4219976709492
2015-06-30,271.9108131830166,-1006.9738188626008,1542.117914626901
2015-07-01,220.71436840100634,-1051.5420529904845,1450.9102719618093
2015-07-02,254.83912808134855,-978.1190588847608,1566.0934377750245
2015-07-03,230.9231313035608,-1138.0080579837745,1511.2005426270007
2015-07-04,410.2223565729823,-877.9650166839908,1619.6934003412919
2015-07-05,434.5988276297551,-896.7316641323752,1769.6834175987287
2015-07-06,332.61474872092606,-1023.6181595195787,1632.7624692970396
2015-07-07,281.3471262875105,-951.6831230701978,1579.0211186408778
2015-07-08,231.49112970145214,-1166.7739418497983,1414.8046912678783
2015-07-09,266.5622041181715,-1032.1072814463223,1582.8744410810896
2015-07-10,243.55322783132175,-1034.0469564354241,1493.3072341597067
2015-07-11,423.6862829566627,-905.8018632420681,1661.2586145633866
2015-07-12,448.7893345821997,-926.4821879055868,1639.0151745242922
2015-07-13,347.3913039336669,-799.7359058020145,1630.7055813000054
2015-07-14,296.53765173313536,-991.6206719975984,1569.962840448471
2015-07-15,246.8946961789592,-964.7712517757021,1606.8246014002748
2015-07-16,282.3403354184327,-963.0454645771115,1532.0280041652204
2015-07-17,259.459008853294,-968.1512979077163,1525.1432587864665
2015-07-18,439.45729641920934,-930.7772816982276,1745.8510992431147
2015-07-19,464.1535666435584,-725.192829391471,1685.1983326293089
2015-07-20,362.0735648036508,-912.3109559447531,1603.1399044264958
2015-07-21,310.2663516541575,-1018.3724096692133,1603.437265408128
2015-07-22,259.40880146980106,-981.972936702259,1486.711535625586
2015-07-23,293.39631831727377,-1039.6863065915775,1572.704784885458
2015-07-24,268.83759915232787,-1023.9155974917176,1534.839282586302
2015-07-25,446.9698426067239,-808.7471880264294,1767.773549893244
2015-07-26,469.647819620889,-891.1552703036579,1710.5452147583362
2015-07-27,365.4387081630081,-917.0360161290544,1567.2413268322075
2015-07-28,311.43711882414283,-997.3449344781976,1637.2999929137352
2015-07-29,258.3685413338819,-1035.8393685966046,1521.8095336632648
2015-07-30,290.17889674467983,-984.5255524105585,1502.3762506906967
2015-07-31,263.52805349717903,-984.8990835319196,1510.5546688216068
2015-08-01,439.7037389137746,-931.4227902142399,1673.2249914771276
2015-08-02,460.6092970815086,-722.2881934793799,1724.6193222839283
2015-08-03,354.85723135921523,-911.2922252644487,1567.4587647846781
2015-08-04,299.58299441893064,-802.5037937531146,1558.6252594465493
2015-08-05,245.5472911215881,-1009.0747924216141,1477.49971883258
2015-08-06,276.724612278938,-851.3706471456358,1608.2066420806025
2015-08-07,249.79588792180414,-1019.9762463461539,1531.9775969314908
2015-08-08,426.0617181765918,-792.5154694700454,1641.1002291910413
2015-08-09,447.42965461670076,-797.1988142483535,1646.0902834389155
2015-08-10,342.5074868561661,-871.2026834506325,1614.3589812012424
2015-08-11,288.41700792264885,-996.8969661925571,1539.1699417316834
2015-08-12,235.8965280352121,-993.9501756857821,1508.5123372156588
2015-08-13,268.8898526312184,-1018.3904640650898,1563.494774553178
2015-08-14,244.03960453789276,-997.7454125225148,1494.155816475068
2015-08-15,422.60133326366366,-888.7671723770329,1629.6608559436843
2015-08-16,446.4318631255006,-779.0511836559834,1746.2553119629108
2015-08-17,344.0838083231395,-897.6485140004313,1536.758256531683
2015-08-18,292.620697016758,-1024.7349682679335,1656.0470019435993
2015-08-19,242.72093857736286,-1069.3225609791923,1526.6645312424375
2015-08-20,278.26831137868953,-1036.5745055466496,1585.5072042214194
2015-08-21,255.84681057147648,-1015.9413850364051,1500.5551853876366
2015-08-22,436.6562575382402,-813.3068332531975,1701.0770941281796
2015-08-23,462.5020817644443,-737.6258338943886,1825.1396292605186
2015-08-24,361.89116374963106,-969.1451402353852,1675.3899030206087
2015-08-25,311.8481441196418,-1017.3804868966301,1663.0609304168313
2015-08-26,263.02039989423815,-982.5166661845169,1498.4220998500402
2015-08-27,299.2693366919517,-964.8636354735469,1481.5634047931244
2015-08-28,277.16581322051553,-955.8544044067538,1654.2316078323547
2015-08-29,457.9060828222273,-838.6916031043834,1634.8189394286317
2015-08-30,483.3016525913078,-779.0220708180212,1675.4978513314431
2015-08-31,381.56349889302,-840.1290983525219,1673.2991232509496
2015-09-01,330.05228142867145,-912.1578366873626,1538.0584483481218
2015-09-02,279.44830189456206,-1005.2459480939053,1600.5895551602234
2015-09-03,313.6533399307234,-993.8116646724515,1463.6979916424075
2015-09-04,289.28497399525827,-974.7021022053964,1465.2463914089585
2015-09-05,467.5912485343427,-780.4891703089813,1660.1829325758115
2015-09-06,490.43912286049476,-661.3994301085829,1786.0009425610897
2015-09-07,386.4086259915667,-893.1131305808385,1706.5151037624198
2015-09-08,332.6071682740192,-955.2011691752604,1593.5984368252723
2015-09-09,279.77226516798146,-939.7591316146058,1563.9700025885966
2015-09-10,311.86038371274225,-973.3761961437718,1581.2501012145965
2015-09-11,285.539795316849,-1007.1210189990219,1535.2632627881726
2015-09-12,462.1038906436868,-782.4509437374478,1795.6219439945603
2015-09-13,483.45842982120473,-742.5124977228745,1767.2666444747333
2015-09-14,378.21468576122464,-907.1354330825916,1593.5099519281393
2015-09-15,323.5029597081814,-822.2314901891586,1584.1545498522526
2015-09-16,270.07474661808635,-983.5403859855107,1606.300001254172
2015-09-17,301.89127638530044,-1010.5009938681717,1568.9140504437419
2015-09-18,275.6163228861895,-956.1904878193903,1554.6265162186774
2015-09-19,452.5297374868546,-780.5736885786283,1725.7391568601568
2015-09-20,474.51517363974926,-838.7799262550561,1694.8190649606051
2015-09-21,370.15394644623495,-877.7868666622494,1560.8794552401496
2015-09-22,316.5394854533746,-985.010424052068,1655.8668026692285
2015-09-23,264.38063109761396,-1007.0214428527482,1575.9197694782788
2015-09-24,297.5914680537117,-943.8244120421286,1524.3081907096878
2015-09-25,272.7855500335687,-959.6903879660622,1543.8476769598497
2015-09-26,451.1909317069858,-805.9507458972384,1691.1884625806024
2015-09-27,474.63943097713883,-714.931708494303,1772.3004038118113
2015-09-28,371.6620209464599,-864.7745114706629,1640.0991401793542
2015-09-29,319.3047654419431,-959.3553452903963,1580.0786372042369
2015-09-30,268.23350552960096,-936.7508416789437,1506.104594422285
2015-10-01,302.3249499525474,-1031.5041676217495,1622.6466219588494
2015-10-02,278.16198757618594,-983.7554220066514,1569.3971712453915
2015-10-03,456.94960593850453,-802.0161963514231,1684.8494560767856
2015-10-04,480.5048134221399,-841.0636480896384,1820.122821319007
2015-10-05,377.3524452366588,-843.3849771099858,1652.852083536036
2015-10-06,324.54125513946633,-1109.229493948501,1521.2210746978449
2015-10-07,272.74849586618143,-1047.2516139533975,1554.51900125897
2015-10-08,305.8706444638824,-1014.6209864393004,1674.8079794358546
2015-10-09,280.51810144461194,-1064.8906173551584,1679.7772700925045
2015-10-10,457.9302659961372,-784.1403417725029,1797.748174350074
2015-10-11,479.964409689652,-711.0670159577152,1717.3047733946967
2015-10-12,375.1902598784292,-919.5690596611204,1629.7068985007845
2015-10-13,320.70473088015797,-1019.5963776926766,1546.8257034727476
2015-10-14,267.23504623964413,-1090.2936791033944,1505.2175424135326
2015-10-15,298.72795153630994,-916.3288733615983,1622.7248697113464
2015-10-16,271.8428916281076,-994.8225431267581,1615.0537442610114
2015-10-17,447.8655999418014,-805.2457359661835,1659.484046974231
2015-10-18,468.6955666613518,-806.1300951370322,1810.073334754494
2015-10-19,362.9393391806992,-922.5512461710005,1565.7504314378723
2015-10-20,307.7241315690843,-933.0044893753317,1561.0670465718176
2015-10-21,253.80002036757668,-989.4216189655431,1479.4873877837344
2015-10-22,285.1284545116616,-993.8368078321946,1472.76522711728
2015-10-23,258.37497509012724,-936.9116951073258,1506.360824569039
2015-10-24,434.4905872876003,-877.3753810341587,1599.0513563797379
2015-10-25,455.69535769371714,-945.314776313791,1788.214790445151
2015-10-26,350.575990655421,-943.3932637707403,1543.711487710215
2015-10-27,296.23205031965995,-939.4885925399137,1655.6502654238775
2015-10-28,243.37898976984258,-996.5768002226351,1500.1737980656678
2015-10-29,275.9377111637717,-1002.9593779164396,1653.2945722617126
2015-10-30,250.52852222528722,-1045.8051280212135,1522.7160501723872
2015-10-31,428.385915252922,-860.560691534043,1674.5399554901805
2015-11-01,451.34760169528806,-832.8042827517914,1761.6314862623676
2015-11-02,347.94971045220905,-954.6190832529317,1602.445467602121
2015-11-03,295.2425712891568,-990.5361461975551,1528.15234514002
2015-11-04,243.89529675823633,-977.1148390602726,1576.343276143652
2015-11-05,277.78681976559176,-978.3123643525145,1551.6781250885147
2015-11-06,253.50120713980363,-908.648330923408,1490.466613406278
2015-11-07,432.2436335705066,-878.6190847223077,1701.8850494321484
2015-11-08,455.83041164479886,-730.0985885778359,1835.5172456219032
2015-11-09,352.78495439233564,-994.6813134077161,1603.8488090670373
2015-11-10,300.15406654354,-909.5652319129445,1519.6084177877178
2015-11-11,248.61276003857813,-1028.0627064945345,1571.1143791412137
2015-11-12,282.0552409897639,-978.2935855213087,1478.0781443912579
2015-11-13,257.0898867728563,-1029.806425490547,1483.3682424277986
2015-11-14,434.9546043097018,-819.0549214535959,1779.146915490129
2015-11-15,457.50598020704496,-934.5842403347006,1647.7066361829272
2015-11-16,353.31412197344696,-911.4387999329381,1578.7741066145963
2015-11-17,299.4776165925373,-1053.1600137994362,1567.5991502640456
2015-11-18,246.7268385450383,-1072.3725103650033,1584.935584206659
2015-11-19,279.01329646068643,-991.3914211494455,1547.2490731312132
2015-11-20,253.0028833620796,-1043.262421043075,1524.4843199370425
2015-11-21,429.9894708222489,-917.4496266149256,1724.3388553884329
2015-11-22,451.88230855109083,-811.4254585692827,1740.8889870090586
2015-11-23,347.2991796178814,-883.3329511231346,1615.5333241925039
2015-11-24,293.37978725934323,-1110.8715058230741,1597.1434276411708
2015-11-25,240.88765226792853,-1056.7885251887728,1540.3806619982342
2015-11-26,273.79825292420406,-953.9680793558895,1473.6949390902732
2015-11-27,248.79130984314543,-1000.119629796601,1461.8662579203392
2015-11-28,427.1636869676616,-918.5199126367384,1588.3468422770168
2015-11-29,450.81639371285473,-821.7967114468429,1662.5913454862111
2015-11-30,348.34765381677306,-1045.2511893969559,1618.3597580960222
2015-12-01,296.8665235393354,-924.8528600038002,1557.6827075733572
2015-12-02,247.09533598498467,-1063.8329647756918,1534.0894248506859
2015-12-03,282.95869240341756,-1007.5696433936711,1623.305569871623
2015-12-04,261.0768830383074,-948.6296063633405,1517.3716530887546
2015-12-05,442.6801808033073,-783.9740188570825,1718.767458830342
2015-12-06,469.5974573850457,-780.532133403634,1740.8563319403756
2015-12-07,370.3510454239984,-839.3734366028236,1559.676267752386
2015-12-08,321.9722821335787,-947.0354312087605,1678.2156350458783
2015-12-09,275.10595977333463,-1063.186285381074,1594.2366094030258
2015-12-10,313.6013497844406,-944.9234719874247,1693.050567105426
2015-12-11,294.0076279397623,-988.0794948170759,1564.016855744293
2015-12-12,477.4900889042097,-773.398245147678,1827.3946278845456
2015-12-13,505.8205468069484,-792.8296741937932,1666.6363639006493
2015-12-14,407.47379583079,-843.6813379390766,1638.6169089378507
2015-12-15,359.4445212960052,-866.2912009497207,1644.4755290044843
2015-12-16,312.3528477943278,-932.0809874797426,1516.7010557117985
2015-12-17,349.65808321290046,-959.9093217868583,1607.5531080079022
2015-12-18,328.28884350081285,-988.3045475875128,1506.4716215617825
2015-12-19,509.425169249813,-784.3247120188553,1839.3319453138972
2015-12-20,534.8667872854362,-671.7108414748731,1786.168741104484
2015-12-21,433.1290136997936,-800.8538881135872,1658.8646012271536
2015-12-22,381.2587779547937,-752.6947991897006,1694.8470029215268
2015-12-23,329.93897651659336,-976.3871828755397,1628.5724501707425
2015-12-24,363.0788214296216,-887.8120769005507,1774.8709545249603
2015-12-26,513.891241454744,-852.2349636083255,1716.167693442737
2015-12-27,534.7161975831518,-734.5748153565808,1832.3974794602516
2015-12-28,428.38745840996813,-910.0458337033884,1678.5245007963547
2015-12-29,372.04027323769617,-849.8909049768812,1713.5818614591371
2015-12-30,316.4427767157497,-980.3891352407172,1508.662475942185
2015-12-31,345.58426435040684,-1016.5618199218561,1649.027491646276
2016-01-01,316.16743925888335,-944.8244862828378,1565.7004277876931
2016-01-02,489.52109930626295,-823.0303554581337,1705.0254751925331
2016-01-03,507.58675151009527,-809.1972464721675,1688.788650407488
2016-01-04,399.0111251230487,-886.9726744613238,1732.2561114834084
2016-01-05,340.959075775444,-991.8897187937973,1576.707571849304
2016-01-06,284.21517088499235,-912.2987039738188,1472.4647037689817
2016-01-07,312.7716940177036,-874.9999513137576,1648.1677013527058
2016-01-08,283.3209706414064,-932.8079256690487,1557.1591740794966
2016-01-09,457.16848099155874,-783.8923526549526,1634.785450839727
2016-01-10,476.2202341724202,-846.05466048108,1769.0197407307955
2016-01-11,369.076353133781,-1005.9676137358682,1711.0708771788431
2016-01-12,312.8453328019179,-876.2790525434009,1635.6003545442666
2016-01-13,258.2472239024534,-1013.3479928269976,1500.5998055928276
2016-01-14,289.20343604894776,-1005.2462589073314,1616.100814413399
2016-01-15,262.3310131640247,-1048.2324760737818,1511.255537792707
2016-01-16,438.8577937152469,-872.6406330066937,1671.8090597756386
2016-01-17,460.6118742332231,-742.5391427591559,1667.0414174462524
2016-01-18,356.11726924975574,-891.4652960665666,1617.81237819275
2016-01-19,302.4101740880299,-882.7953168189358,1544.8501641796702
2016-01-20,250.14402943721956,-988.2735224862929,1461.142939122787
2016-01-21,283.1810313382016,-1071.89150530602,1583.7176953553487
2016-01-22,258.08789473555373,-1064.2335231824038,1539.8185852078575
2016-01-23,436.05224441044595,-822.5289109880208,1674.3658661082857
2016-01-24,458.8730203629093,-822.0900661911531,1708.2517038597491
2016-01-25,355.05676748527054,-774.2967211345916,1639.4873784752288
2016-01-26,301.6342013543882,-1039.5779569133517,1571.502214865031
2016-01-27,249.26524352852402,-1095.1435927157909,1495.4901932186299
2016-01-28,281.83017357794915,-961.0148198637683,1465.9532898430903
2016-01-29,255.92471860437823,-927.5761378520234,1453.7156531549126
2016-01-30,432.77547526137704,-883.55732595891,1611.7867413818774
2016-01-31,454.2290805031232,-751.4190340852697,1700.1390045324802
2016-02-01,348.84703715263913,-979.9432817475193,1684.6614649099315
2016-02-02,293.72062843496377,-990.6049407633427,1531.9703171956664
2016-02-03,239.57416200003615,-1009.1011950629476,1592.757232586092
2016-02-04,270.3542413200522,-1007.0557611860493,1523.7213558195674
2016-02-05,242.72293794012919,-1066.181592018897,1360.899275463512
2016-02-06,417.9713129139468,-884.7171261718178,1739.7804888050212
2016-02-07,438.00675608613426,-790.7186076697878,1829.9108797298209
2016-02-08,331.4460994154658,-1070.2410914462112,1591.4035125557884
2016-02-09,275.42898486394904,-968.2516429627924,1578.6229591100857
2016-02-10,220.6658428664564,-1091.792631090695,1548.6886906858622
2016-02-11,251.18784426779348,-1121.5654330634684,1471.9196996227176
2016-02-12,223.6774681645219,-1066.110802050545,1510.0740153491959
2016-02-13,399.435413893336,-848.8754230569658,1684.2376178426362
2016-02-14,420.3677084433148,-827.0370340005198,1735.0754096210057
2016-02-15,315.07889517909393,-1053.1613637228252,1554.2525720528627
2016-02-16,260.6857795771748,-928.8990497657098,1558.303223590487
2016-02-17,207.92000074702452,-1076.0873374788027,1408.7009889937726
2016-02-18,240.71714083890976,-1089.0234599660353,1487.536908572207
2016-02-19,215.71024574658588,-1085.7474123063694,1473.6693189240718
2016-02-20,394.1441912140605,-829.5091508831405,1679.550364722603
2016-02-21,417.86433512884173,-849.7166884773327,1680.2361346013781
2016-02-22,315.4113715812233,-897.276853576507,1611.6286184714495
2016-02-23,263.83681508419187,-1012.1760767238001,1504.8974444436233
2016-02-24,213.80733485854583,-994.4077838567333,1509.9261534123843
2016-02-25,249.19560220075144,-1016.7785053534373,1570.1783917430892
2016-02-26,226.5754764753877,-1019.7028224600901,1476.0234803651883
2016-02-27,407.1379184664469,-950.1052031461514,1709.9007544459948
2016-02-28,432.68103027460353,-851.8780198903995,1653.1044040697504
2016-02-29,331.7061006355141,-892.2267599834263,1686.1582646253796
2016-03-01,281.234053236865,-951.3409856821062,1568.5624028517334
2016-03-02,231.91049378580198,-980.9812372291836,1512.0165126258726
2016-03-03,267.5970020087736,-1041.865230518803,1543.0618205439657
2016-03-04,244.86648496153109,-1013.2909263399767,1539.4344050795676
2016-03-05,424.91897909484896,-917.3272926019765,1712.639637290318
2016-03-06,449.57130678813786,-872.1833363276869,1740.7946155882537
2016-03-07,347.3524803007855,-935.7296689386018,1681.262641647444
2016-03-08,295.3192718530865,-958.1673501361697,1519.4475475713496
2016-03-09,244.16017311943406,-1070.348821141557,1450.8321716609105
2016-03-10,277.78542338150265,-1005.4448864641107,1543.2335367064406
2016-03-11,252.82096032222685,-1004.8782294395925,1541.4454571840236
2016-03-12,430.52272193549015,-734.5088081878396,1640.0297621789225
2016-03-13,452.76474850993907,-853.5982806742243,1703.1346342858444
2016-03-14,348.1330218517917,-978.9488982653912,1587.6411338232285
2016-03-15,293.739504369387,-1045.1067363138577,1558.3330448892527
2016-03-16,240.32464369087108,-1005.9355656284828,1533.920070872446
2016-03-17,271.8460616935379,-870.0433325017709,1659.1680816286153
2016-03-18,244.97131777339442,-1055.4101990733234,1508.73320648773
2016-03-19,420.9912058609371,-802.26147518296,1731.8504969685691
2016-03-20,441.80705957913113,-843.0512196583638,1768.3859522659413
2016-03-21,336.0240218658619,-928.1928071849211,1734.16345912322
2016-03-22,280.76475413915625,-1003.5918629141637,1613.9678349380065
2016-03-23,226.77185609655763,-1065.602547451097,1459.8917510968286
2016-03-24,257.9967134468316,-946.8257763547111,1598.1526130492675
2016-03-25,231.09265485694456,-1040.6296955815412,1508.673565997232
2016-03-26,407.32886253776036,-900.8799500915685,1687.444728965982
2016-03-27,428.57848970756345,-930.4691744765308,1649.8295237291936
2016-03-28,323.41291476186535,-904.0523292831822,1679.093565877264
2016-03-29,268.91657618585657,-1035.3389629995033,1455.4927772290584
2016-03-30,215.79062472361264,-968.0084177432345,1543.4569203479687
2016-03-31,247.9430729787638,-1118.8800290090833,1439.2633048803243
2016-04-01,221.9832852156051,-1079.0370287385585,1543.8144578294678
2016-04-02,399.13721297290385,-824.6677616824231,1599.4789518700495
2016-04-03,421.2367917767388,-788.6938149030074,1712.4993794048216
2016-04-04,316.69172647445583,-901.3655106433463,1614.2518761937827
2016-04-05,262.67640746659504,-1103.2545697808569,1534.1884556155485
2016-04-06,209.86350246298974,-1041.650745049142,1505.1016544313459
2016-04-07,242.1385419874801,-1096.736161879787,1580.5024980278993
2016-04-08,216.09499077447785,-1086.1786923915552,1516.246445911705
2016-04-09,392.94986338243353,-845.2412196151449,1640.3002630627711
2016-04-10,414.5332918295647,-839.598469583008,1636.3837511485142
2016-04-11,309.38393774608863,-973.2806106107311,1518.9667304372706
2016-04-12,254.56466482154786,-1068.5864905616318,1526.475137115662
2016-04-13,200.76668953551044,-1138.9675437667447,1432.3030032834808
2016-04-14,231.89988193799064,-1084.3405468140384,1418.7461380508182
2016-04-15,204.58706103206666,-1087.1208740728691,1393.1501847256243
2016-04-16,380.07870213262595,-843.2119752082808,1594.6339324066741
2016-04-17,400.24149269462794,-838.6328170206865,1726.7293757736854
2016-04-18,293.6526603034708,-902.5661398730635,1582.0038246630806
2016-04-19,237.4145213230499,-1025.7882724168321,1546.6257394356223
2016-04-20,182.25750145949817,-1161.790026391872,1417.9723169517788
2016-04-21,212.1293328170466,-1070.6212072237104,1440.7707024425847
2016-04-22,183.68830341121193,-1127.3602927273448,1483.1987248489663
2016-04-23,358.2170055977284,-953.5411369269018,1592.8087252596354
2016-04-24,377.61004587586035,-828.4936333353955,1645.0110127086627
2016-04-25,270.46766185950946,-1065.7089766134925,1552.7259664567498
2016-04-26,213.9097126119255,-1091.5553586732553,1502.0982653968442
2016-04-27,158.67830638949096,-1122.0715212641721,1394.3220196581424
2016-04-28,188.72677803821628,-1127.888246919266,1466.7518590694062
2016-04-29,160.71289435841925,-1119.3620494870552,1428.3572958221814
2016-04-30,335.9127310051356,-896.2252993749634,1656.7536693578518
2016-05-01,356.20867543047325,-876.4068849027414,1680.2390293599683
2016-05-02,250.183488992575,-1008.8918671231667,1565.9720011518418
2016-05-03,194.93487751310897,-1108.335423512739,1468.2658631473437
2016-05-04,141.1788137945726,-1081.7396674578986,1377.4420899429956
2016-05-05,172.83930085815976,-1084.7364735030567,1389.7816602573541
2016-05-06,146.54242858793347,-1083.435204621298,1434.0085041921238
2016-05-07,323.53114039606066,-1028.4547996302742,1565.5873198154604
2016-05-08,345.6541369969835,-879.049276706447,1553.7221736462302
2016-05-09,241.4608233720991,-1013.5716561974006,1583.4332016727822
2016-05-10,188.01672240826133,-1066.6041382848662,1418.5268429173127
2016-05-11,136.00757488759444,-1162.4385311090614,1365.1125925917438
2016-05-12,169.32979346074936,-1096.2103034548716,1441.2958933183832
2016-05-13,144.58510545264207,-1189.0997272928207,1382.4986011603328
2016-05-14,322.9957870503773,-947.8019402986199,1592.0443868407206
2016-05-15,346.39390603477716,-973.7108090419025,1648.0585588993342
2016-05-16,243.3164735797401,-1053.6352398549284,1531.7513411533632
2016-05-17,190.82092745743873,-1128.3701829310157,1458.5496202589893
2016-05-18,139.58916957116202,-1084.8349856121033,1478.1468741973479
2016-05-19,173.51783285529177,-1063.858863826974,1412.5702887968664
2016-05-20,149.21262360937587,-1102.8459743613043,1433.5805577627798
2016-05-21,327.9031564381724,-958.9450019572494,1599.5047393651007
2016-05-22,351.4317163750722,-930.3365521513477,1606.40566969869
2016-05-23,248.34786833079625,-984.1451993093269,1535.9948794116788
2016-05-24,195.7233572793891,-1060.564285034488,1440.4208996911889
2016-05-25,144.25554395167416,-1163.2595969874653,1296.3016275370185
2016-05-26,177.85707287693867,-1067.9953609060703,1369.227270043859
2016-05-27,153.14963992643555,-1165.1270308751505,1382.7637869749713
2016-05-28,331.5577025657132,-901.2376460039789,1660.3871447640595
2016-05-29,354.75855275556904,-910.6499405945381,1592.0445640408427
2016-05-30,251.31475179433158,-998.4801968979939,1454.718005472723
2016-05-31,198.30931791405783,-990.3333288719833,1530.5214109516014
2016-06-01,146.44895173886508,-1076.8078238287953,1367.4972980201442
2016-06-02,179.65359449341267,-1093.8888606931828,1486.477455290219
2016-06-03,154.55018672752558,-1097.306189814383,1481.5365714237894
2016-06-04,332.38706113168894,-960.999105397304,1638.940631428593
2016-06-05,355.02241468017155,-944.5729962634224,1698.1022578809752
2016-06-06,251.0187848387248,-1079.2013602635234,1451.9468947387786
2016-06-07,197.45797173059933,-966.9065874923996,1490.830310633084
2016-06-08,145.0446435140664,-1193.7800988860613,1465.1904190260977
2016-06-09,177.6963086689927,-1037.0411543105688,1424.4570598035627
2016-06-10,152.0375040987493,-1046.4078730822216,1432.2592010448482
2016-06-11,329.31461319375586,-941.242133487358,1601.8265567461037
2016-06-12,351.3847398137621,-842.8968635459365,1583.2768453174685
2016-06-13,246.81054450314247,-1002.5325039565272,1643.6786419466364
2016-06-14,192.67546793562283,-1002.4988490289155,1413.3377056599757
2016-06-15,139.68756412463424,-1173.601968018525,1360.5372378810073
2016-06-16,171.76961506496693,-1096.3611115839767,1482.6586180736253
2016-06-17,145.55336689250208,-1129.8891222007085,1357.707516550642
2016-06-18,322.2942964039316,-930.2030970243352,1550.2547984585435
2016-06-19,343.8603323739777,-993.1688525048011,1623.3716706813295
2016-06-20,238.82644034371222,-1061.3187410913133,1558.7583508012078
2016-06-21,184.28950209891732,-1007.8209932824957,1481.2702596275155
